"","ARG_RGDP_EXT","AUS_RGDP_EXT","AUT_RGDP_EXT","BEL_RGDP_EXT","BRA_RGDP_EXT","BUL_RGDP_EXT","CAN_RGDP_EXT","CHE_RGDP_EXT","CHL_RGDP_EXT","CHN_RGDP_EXT","COL_RGDP_EXT","CRO_RGDP_EXT","CZE_RGDP_EXT","DEN_RGDP_EXT","DEU_RGDP_EXT","ESP_RGDP_EXT","EUR_RGDP_EXT","FIN_RGDP_EXT","FRA_RGDP_EXT","GBR_RGDP_EXT","GRE_RGDP_EXT","HKG_RGDP_EXT","HUN_RGDP_EXT","ICE_RGDP_EXT","IDN_RGDP_EXT","IND_RGDP_EXT","IRE_RGDP_EXT","ISE_RGDP_EXT","ITA_RGDP_EXT","JPN_RGDP_EXT","KOR_RGDP_EXT","MAL_RGDP_EXT","MEX_RGDP_EXT","NLD_RGDP_EXT","NOR_RGDP_EXT","NZD_RGDP_EXT","PER_RGDP_EXT","PHP_RGDP_EXT","POL_RGDP_EXT","POR_RGDP_EXT","ROM_RGDP_EXT","RUS_RGDP_EXT","SAF_RGDP_EXT","SAR_RGDP_EXT","SGP_RGDP_EXT","SWE_RGDP_EXT","TAW_RGDP_EXT","THA_RGDP_EXT","TUR_RGDP_EXT","URU_RGDP_EXT","USA_RGDP_EXT","VTN_RGDP_EXT"
"1994-12-01",3.11784450755044,4.85366182658815,2.86816139229538,3.93151423921263,11.8140458189734,NA,5.32815706100756,3.45864852894758,1.51456310679612,8.02900671166795,7.27778628179339,0.708820387431814,0.905517371603973,1.09557477142035,6.23487503768347,7.06638668610992,5.60777910195708,1.47642378965751,5.8828803080672,3.16055143554082,5.80477561210999,12.0018647900548,1.55628257440452,NA,7.63840727887515,6.29069232929271,4.57526323323045,1.41831238779174,5.51477701206902,13.8568166094854,29.2931994409117,13.8614442127006,8.60200679252999,4.60921310206281,5.07523288378748,3.19814247595664,4.57600254603556,6.38855454822283,1.59879436486912,6.78599105969241,5.14132914896415,0.647402628608654,4.49427815497082,NA,9.02944136173863,2.4593883427326,12.6240423521724,20.2350897364131,9.42584849860204,2.6023048421927,5.19665012406948,3.45040308537339

"1995-01-01",3.11784450755044,4.85505866264883,2.87469946801886,3.93151423921263,11.9217863927172,NA,5.3773166798721,3.44629477512465,1.52427184466019,8.02900671166795,7.27778628179339,0.707101294465281,0.905517371603973,1.10483737621792,6.20623823395972,7.06638668610992,5.60777910195708,1.46769185990104,5.91100949171918,3.17114390998036,5.80477561210999,12.0851097251726,1.55628257440452,NA,8.00962938268403,6.29069232929271,4.57526323323045,1.42010771992819,5.58399350292393,13.9959046323479,29.9415643387926,14.0511634971695,8.10888597554523,4.6405796661717,5.03558537494771,3.24216925555778,4.69592791621538,6.38855454822283,1.59879436486912,6.78599105969241,5.14132914896415,0.647402628608654,4.51051172079891,NA,8.96171373013469,2.49434316219743,12.62742035928,20.8520746595247,9.65204015259672,2.6023048421927,5.21443341604632,3.52720301296641

"1995-02-01",3.11784450755044,4.85505866264883,2.8812524475181,3.93151423921263,11.9217863927172,NA,5.3773166798721,3.44629477512465,1.54368932038835,8.02900671166795,7.27778628179339,0.695118717897978,0.905517371603973,1.10483737621792,6.20623823395972,7.06638668610992,5.60777910195708,1.46769185990104,5.91100949171918,3.17114390998036,5.80477561210999,12.0851097251726,1.55628257440452,NA,8.00962938268403,6.29069232929271,4.57526323323045,1.42369838420108,5.58399350292393,13.9959046323479,29.9415643387926,14.0511634971695,8.10888597554523,4.6405796661717,5.03558537494771,3.24216925555778,4.69592791621538,6.38855454822283,1.59879436486912,6.78599105969241,5.14132914896415,0.647402628608654,4.51051172079891,NA,8.96171373013469,2.49434316219743,12.62742035928,20.8520746595247,9.65204015259672,2.6023048421927,5.21443341604632,3.52720301296641

"1995-03-01",3.09566686457516,4.85505866264883,2.88905851705787,3.93151423921263,11.9217863927172,NA,5.3773166798721,3.44629477512465,1.53155339805825,8.29960545193206,7.37244181332784,0.693049676632879,0.919601349436222,1.10483737621792,6.20623823395972,7.06638668610992,5.60777910195708,1.46769185990104,5.91100949171918,3.17114390998036,5.80477561210999,12.0851097251726,1.55628257440452,NA,8.00962938268403,6.41093513398609,4.57526323323045,1.42728904847397,5.58399350292393,13.9959046323479,29.9415643387926,14.0511634971695,8.10888597554523,4.6405796661717,5.03558537494771,3.24216925555778,4.69592791621538,6.40147376874502,1.62658083603221,6.78599105969241,5.14132914896415,0.647402628608654,4.51051172079891,NA,8.96171373013469,2.49434316219743,12.62742035928,20.8520746595247,9.65204015259672,2.59286906555463,5.21443341604632,3.52720301296641

"1995-04-01",3.09566686457516,4.8723015733651,2.89688573529002,3.95036739094624,11.7473050448439,NA,5.37914107879729,3.44301040265679,1.53883495145631,8.29960545193206,7.37244181332784,0.695943329138677,0.919601349436222,1.10167737352334,6.26035594875195,7.11521565261847,5.6407700205626,1.5018919181139,5.93977045382752,3.18259078226099,5.86209758613108,12.0610585938483,1.55451695635589,NA,8.15834026822915,6.41093513398609,4.63066961231929,1.4631289405826,5.58792011597886,14.169185886191,30.5516632138716,14.6148446280787,7.71214511330151,4.67696169611527,5.07952426180386,3.31585726930337,4.73642093594411,6.40147376874502,1.62658083603221,6.87079806148085,5.25353184855507,0.652589447230998,4.53053986931565,NA,9.26377302369816,2.50739225705972,12.9545592351064,21.3554389450124,9.93684514981446,2.59286906555463,5.23263027295286,3.60956451300476

"1995-05-01",3.09566686457516,4.8723015733651,2.90473415951187,3.95036739094624,11.7473050448439,NA,5.37914107879729,3.44301040265679,1.64563106796116,8.29960545193206,7.37244181332784,0.665504234788257,0.919601349436222,1.10167737352334,6.26035594875195,7.11521565261847,5.6407700205626,1.5018919181139,5.93977045382752,3.18259078226099,5.86209758613108,12.0610585938483,1.55451695635589,NA,8.15834026822915,6.41093513398609,4.63066961231929,1.4631289405826,5.58792011597886,14.169185886191,30.5516632138716,14.6148446280787,7.71214511330151,4.67696169611527,5.07952426180386,3.31585726930337,4.73642093594411,6.40147376874502,1.62658083603221,6.87079806148085,5.25353184855507,0.652589447230998,4.53053986931565,NA,9.26377302369816,2.50739225705972,12.9545592351064,21.3554389450124,9.93684514981446,2.59286906555463,5.23263027295286,3.60956451300476

"1995-06-01",3.07348922159987,4.8723015733651,2.91321404789349,3.95036739094624,11.7473050448439,NA,5.37914107879729,3.44301040265679,1.60922330097087,8.57020419219614,7.46709734486229,0.676483472574084,0.923225668836761,1.10167737352334,6.26035594875195,7.11521565261847,5.6407700205626,1.5018919181139,5.93977045382752,3.18259078226099,5.86209758613108,12.0610585938483,1.55451695635589,NA,8.15834026822915,6.53117793867948,4.63066961231929,1.4631289405826,5.58792011597886,14.169185886191,30.5516632138716,14.6148446280787,7.71214511330151,4.67696169611527,5.07952426180386,3.31585726930337,4.73642093594411,6.44561443886252,1.6571448916711,6.87079806148085,5.25353184855507,0.652589447230998,4.53053986931565,NA,9.26377302369816,2.50739225705972,12.9545592351064,21.3554389450124,9.93684514981446,2.58343328891655,5.23263027295286,3.60956451300476

"1995-07-01",3.07348922159987,4.98228523892984,2.92171869189919,3.97955404858632,11.5505325437821,NA,5.38618087899773,3.47243252482011,1.56553398058252,8.57020419219614,7.46709734486229,0.670243200717993,0.923225668836761,1.10627040069569,6.28151211803358,7.14886587789328,5.65699413630142,1.50654894731736,5.94717128717339,3.21389468388454,5.89512807762127,12.0360734380064,1.55470490543181,NA,8.22217708715953,6.53117793867948,4.77211883893434,1.48101185102358,5.6127833662538,14.3270027993586,31.1070599169388,14.6689097091449,7.86130705620746,4.71374177890286,5.19922054324409,3.31317018885823,4.7876926731546,6.44561443886252,1.6571448916711,6.90185499820993,5.27077067332474,0.655545315698336,4.55009902446637,NA,9.67159764543451,2.51632435871936,13.1619673634739,21.2669310887675,10.0970932798274,2.58343328891655,5.27750206782465,3.69192601304312

"1995-08-01",3.07348922159987,4.98228523892984,2.93024816379891,3.97955404858632,11.5505325437821,NA,5.38618087899773,3.47243252482011,1.59223300970874,8.57020419219614,7.46709734486229,0.653481287829879,0.923225668836761,1.10627040069569,6.28151211803358,7.14886587789328,5.65699413630142,1.50654894731736,5.94717128717339,3.21389468388454,5.89512807762127,12.0360734380064,1.55470490543181,NA,8.22217708715953,6.53117793867948,4.77211883893434,1.48101185102358,5.6127833662538,14.3270027993586,31.1070599169388,14.6689097091449,7.86130705620746,4.71374177890286,5.19922054324409,3.31317018885823,4.7876926731546,6.44561443886252,1.6571448916711,6.90185499820993,5.27077067332474,0.655545315698336,4.55009902446637,NA,9.67159764543451,2.51632435871936,13.1619673634739,21.2669310887675,10.0970932798274,2.58343328891655,5.27750206782465,3.69192601304312

"1995-09-01",3.05131157862459,4.98228523892984,2.93714201511171,3.97955404858632,11.5505325437821,NA,5.38618087899773,3.47243252482011,1.60194174757282,8.84080293246024,7.56175287639675,0.67397252898986,0.950129270540743,1.10627040069569,6.28151211803358,7.14886587789328,5.65699413630142,1.50654894731736,5.94717128717339,3.21389468388454,5.89512807762127,12.0360734380064,1.55470490543181,NA,8.22217708715953,6.65142074337286,4.77211883893434,1.48101185102358,5.6127833662538,14.3270027993586,31.1070599169388,14.6689097091449,7.86130705620746,4.71374177890286,5.19922054324409,3.31317018885823,4.7876926731546,6.56081082185204,1.6571448916711,6.90185499820993,5.27077067332474,0.655545315698336,4.55009902446637,NA,9.67159764543451,2.51632435871936,13.1619673634739,21.2669310887675,10.0970932798274,2.57399751227847,5.27750206782465,3.69192601304312

"1995-10-01",3.05131157862459,4.9864986460637,2.9440520852508,3.99411989467788,11.6196616557532,NA,5.40801417483067,3.47550952743856,1.59708737864078,8.84080293246024,7.56175287639675,0.677973767858606,0.950129270540743,1.11436637659148,6.27847311029147,7.19877904020425,5.67318588015755,1.51004171921995,5.94992403616179,3.22309747508857,5.92875104429514,12.1953246182319,1.54904515590032,NA,8.33609772691226,6.65142074337286,4.84642857088878,1.49151938360813,5.65926683415911,14.3612480550344,31.6594753614382,15.0810681842865,8.00669591539067,4.74733743893828,5.26336006198057,3.34603524968725,4.75671599858993,6.56081082185204,1.67537292046898,6.95215877113387,5.00980794080141,0.64128296936734,4.5680593385966,NA,9.74108127865562,2.54995464599893,13.1112444754989,21.6322506669824,10.1310119911956,2.57399751227847,5.31492969396196,3.77428751308148

"1995-11-01",3.05131157862459,4.9864986460637,2.9509784123734,3.99411989467788,11.6196616557532,NA,5.40801417483067,3.47550952743856,1.62864077669903,8.84080293246024,7.56175287639675,0.698629091270272,0.950129270540743,1.11436637659148,6.27847311029147,7.19877904020425,5.67318588015755,1.51004171921995,5.94992403616179,3.22309747508857,5.92875104429514,12.1953246182319,1.54904515590032,NA,8.33609772691226,6.65142074337286,4.84642857088878,1.49151938360813,5.65926683415911,14.3612480550344,31.6594753614382,15.0810681842865,8.00669591539067,4.74733743893828,5.26336006198057,3.34603524968725,4.75671599858993,6.56081082185204,1.67537292046898,6.95215877113387,5.00980794080141,0.64128296936734,4.5680593385966,NA,9.74108127865562,2.54995464599893,13.1112444754989,21.6322506669824,10.1310119911956,2.57399751227847,5.31492969396196,3.77428751308148

"1995-12-01",3.02913393564931,4.9864986460637,2.95546552916154,3.99411989467788,11.6196616557532,NA,5.40801417483067,3.47550952743856,1.60922330097087,9.11140167272433,7.6564084079312,0.684827095398901,0.942880631739673,1.11436637659148,6.27847311029147,7.19877904020425,5.67318588015755,1.51004171921995,5.94992403616179,3.22309747508857,5.92875104429514,12.1953246182319,1.54904515590032,NA,8.33609772691226,6.77166354806625,4.84642857088878,1.49151938360813,5.65926683415911,14.3612480550344,31.6594753614382,15.0810681842865,8.00669591539067,4.74733743893828,5.26336006198057,3.34603524968725,4.75671599858993,6.5931088731575,1.67537292046898,6.95215877113387,5.00980794080141,0.64128296936734,4.5680593385966,NA,9.74108127865562,2.54995464599893,13.1112444754989,21.6322506669824,10.1310119911956,2.5645617356404,5.31492969396196,3.77428751308148

"1996-01-01",3.02913393564931,5.0686600851739,2.95995946884509,3.98609493796329,11.7643551233243,NA,5.41136551633455,3.48623786758891,1.65776699029126,9.11140167272433,7.6564084079312,0.720694223288609,0.942880631739673,1.11453172556969,6.216056566665,7.24543961510798,5.68117837583756,1.52896090035898,5.98981633297733,3.25238376253317,5.95941163505061,12.3829857108631,1.55204524869709,NA,8.47324423830247,6.77166354806625,4.94941925201863,1.51855538134583,5.68794541695706,14.4958229355804,32.3139400712573,15.6447493151957,8.20902317402696,4.75279076290137,5.34285608097236,3.3724926571471,4.77992422812271,6.5931088731575,1.71055641641605,6.99373596806579,5.32018195594941,0.633016652798035,4.63216220457832,NA,10.0393584148898,2.55939995671041,13.4110049053259,21.6720447667061,10.3976901990364,2.5645617356404,5.3498759305211,3.85664901311983

"1996-02-01",3.02913393564931,5.0686600851739,2.96446024179862,3.98609493796329,11.7643551233243,NA,5.41136551633455,3.48623786758891,1.69174757281553,9.11140167272433,7.6564084079312,0.685902847838268,0.942880631739673,1.11453172556969,6.216056566665,7.24543961510798,5.68117837583756,1.52896090035898,5.98981633297733,3.25238376253317,5.95941163505061,12.3829857108631,1.55204524869709,NA,8.47324423830247,6.77166354806625,4.94941925201863,1.51855538134583,5.68794541695706,14.4958229355804,32.3139400712573,15.6447493151957,8.20902317402696,4.75279076290137,5.34285608097236,3.3724926571471,4.77992422812271,6.5931088731575,1.71055641641605,6.99373596806579,5.32018195594941,0.633016652798035,4.63216220457832,NA,10.0393584148898,2.55939995671041,13.4110049053259,21.6720447667061,10.3976901990364,2.5645617356404,5.3498759305211,3.85664901311983

"1996-03-01",3.07098648132865,5.0686600851739,2.96446024179862,3.98609493796329,11.7643551233243,NA,5.41136551633455,3.48623786758891,1.62621359223301,9.19621300665672,7.69575954921648,0.676205225072027,0.942880631739673,1.11453172556969,6.216056566665,7.24543961510798,5.68117837583756,1.52896090035898,5.98981633297733,3.25238376253317,5.95941163505061,12.3829857108631,1.55204524869709,NA,8.47324423830247,6.89684905011717,4.94941925201863,1.51855538134583,5.68794541695706,14.4958229355804,32.3139400712573,15.6447493151957,8.20902317402696,4.75279076290137,5.34285608097236,3.3724926571471,4.77992422812271,6.71584146811832,1.71055641641605,6.99373596806579,5.32018195594941,0.633016652798035,4.63216220457832,NA,10.0393584148898,2.55939995671041,13.4110049053259,21.6720447667061,10.3976901990364,2.60021925676439,5.3498759305211,3.85664901311983

"1996-04-01",3.07098648132865,5.10401606677539,2.98819811464336,4.01649083565625,11.7924180929632,NA,5.44904332022427,3.47526251335323,1.63480431313436,9.19621300665672,7.69575954921648,0.686686798024081,0.947349422842268,1.14471403812825,6.30477221575206,7.29101599420931,5.72128041980738,1.53973028039197,6.00436227981768,3.26263653662625,5.99436767088776,12.4696943202332,1.54702972713023,NA,8.73030959219994,6.89684905011717,5.07044416634211,1.53773982905559,5.65829710380952,14.6602079665286,32.9034447259661,15.8520221974134,8.33175135489894,4.80537354359661,5.33552958314113,3.41693283373981,4.8377991436103,6.71584146811832,1.74989849270361,7.08140480308948,5.34373500141959,0.63013383811411,4.71891531835038,NA,10.0666709938892,2.54010556051871,13.7414840872877,22.7707919439654,10.5866033621638,2.60021925676439,5.44334160463193,3.93524453094138

"1996-05-01",3.07098648132865,5.10401606677539,2.98819811464336,4.01649083565625,11.7924180929632,NA,5.44904332022427,3.47526251335323,1.63480431313436,9.19621300665672,7.69575954921648,0.679374942845541,0.947349422842268,1.14471403812825,6.30477221575206,7.29101599420931,5.72128041980738,1.53973028039197,6.00436227981768,3.26263653662625,5.99436767088776,12.4696943202332,1.54702972713023,NA,8.73030959219994,6.89684905011717,5.07044416634211,1.53773982905559,5.65829710380952,14.6602079665286,32.9034447259661,15.8520221974134,8.33175135489894,4.80537354359661,5.33552958314113,3.41693283373981,4.8377991436103,6.71584146811832,1.74989849270361,7.08140480308948,5.34373500141959,0.63013383811411,4.71891531835038,NA,10.0666709938892,2.54010556051871,13.7414840872877,22.7707919439654,10.5866033621638,2.60021925676439,5.44334160463193,3.93524453094138

"1996-06-01",3.11283902700799,5.10401606677539,2.98819811464336,4.01649083565625,11.7924180929632,NA,5.44904332022427,3.47526251335323,1.63480431313436,9.28102434058911,7.73511069050176,0.699087863687953,0.947349422842268,1.14471403812825,6.30477221575206,7.29101599420931,5.72128041980738,1.53973028039197,6.00436227981768,3.26263653662625,5.99436767088776,12.4696943202332,1.54702972713023,NA,8.73030959219994,6.89684905011717,5.07044416634211,1.53773982905559,5.65829710380952,14.6602079665286,32.9034447259661,15.8520221974134,8.33175135489894,4.80537354359661,5.33552958314113,3.41693283373981,4.8377991436103,6.7352202989016,1.74989849270361,7.08140480308948,5.34373500141959,0.63013383811411,4.71891531835038,NA,10.0666709938892,2.54010556051871,13.7414840872877,22.7707919439654,10.5866033621638,2.63587677788838,5.44334160463193,3.93524453094138

"1996-07-01",3.11283902700799,5.14720348989742,2.99534614826402,4.03660819289969,12.2137606938544,NA,5.49685447031802,3.46888589048388,1.65139329142661,9.28102434058911,7.73511069050176,0.677801395819054,0.951165315060628,1.14795365329381,6.3432273521811,7.36265322796857,5.75814527550743,1.5526341321432,6.04053911761608,3.28474794099566,6.07612924623568,12.6307357141171,1.54778703975899,NA,8.90160751232201,6.81471643211285,5.07739712371796,1.55792952912742,5.67107846776159,14.6560329847314,33.4577430706136,16.1799234033608,8.47697864626531,4.87248525309864,5.51333534395058,3.45072803779984,4.91528938280341,6.7352202989016,1.76914749032761,7.18487418217261,5.41689978096526,0.619895069392647,4.77246583359683,NA,10.0802597448652,2.55230936988385,13.9171555372716,22.8230164505255,10.8281817779847,2.63587677788838,5.49358974358975,4.01384004876292

"1996-08-01",3.11283902700799,5.14720348989742,2.99534614826402,4.03660819289969,12.2137606938544,NA,5.49685447031802,3.46888589048388,1.65139329142661,9.28102434058911,7.73511069050176,0.720916962062328,0.951165315060628,1.14795365329381,6.3432273521811,7.36265322796857,5.75814527550743,1.5526341321432,6.04053911761608,3.28474794099566,6.07612924623568,12.6307357141171,1.54778703975899,NA,8.90160751232201,6.81471643211285,5.07739712371796,1.55792952912742,5.67107846776159,14.6560329847314,33.4577430706136,16.1799234033608,8.47697864626531,4.87248525309864,5.51333534395058,3.45072803779984,4.91528938280341,6.7352202989016,1.76914749032761,7.18487418217261,5.41689978096526,0.619895069392647,4.77246583359683,NA,10.0802597448652,2.55230936988385,13.9171555372716,22.8230164505255,10.8281817779847,2.63587677788838,5.49358974358975,4.01384004876292
