Country,Code,Title,Order,transType,transPer,chartLine,BOP_Adj,VertLine1,VertLine2,y1,y2,Freq,Table,Include
POL,POL_CPI_CORE_X_FOOD_ENERGY_SA,Inflation: CPI (Core),7,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_CPI_HCPI_INDEX_SA,Inflation: CPI (harmonized),7,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_BOP_CA_GDP_SA,Current Account,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

POL,POL_BOP_CA_TB_GDP_SA,Trade Balance,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

POL,POL_BOP_CA_PRIMEINC_NET_GDP_SA,Income Balance: Primary,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

POL,POL_BOP_CA_SECONDARYINC_NET_GDP_SA,Income Balance: Secondary,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

POL,POL_BOP_CA_TB_NET_GOODS_GDP_SA,Trade Balance: Net: Goods,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

POL,POL_BOP_CA_TB_NET_SERV_GDP_SA,Trade Balance: Net: Services,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

POL,POL_BOP_CA_TB_EXPORTS_GOODS_GDP_SA,Trade Balance: Exports: Goods,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

POL,POL_BOP_CA_TB_EXPORTS_SERV_GDP_SA,Trade Balance: Exports: Services,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

POL,POL_BOP_CA_TB_IMPORTS_GOODS_GDP_SA,Trade Balance: Imports: Goods,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

POL,POL_BOP_CA_TB_IMPORTS_SERV_GDP_SA,Trade Balance: Imports: Services,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

POL,POL_BOP_FA_FDI_NET_GDP_NSA,FDI: Net,1,ma,1,0,-1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_FDI_ASSET_GDP_NSA,FDI: Outflows: Total,1,ma,1,0,-1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_FDI_ASSET_DEBT_GDP_NSA,FDI: Outflows: Debt,1,ma,1,0,-1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_FDI_ASSET_EQ_GDP_NSA,FDI: Outflows: Equity,1,ma,1,0,-1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_FDI_LIAB_GDP_NSA,FDI: Inflows: Total,1,ma,1,0,1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_FDI_LIAB_DEBT_GDP_NSA,FDI: Inflows: Debt,1,ma,1,0,1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_FDI_LIAB_EQ_GDP_NSA,FDI: Inflows: Equity,1,ma,1,0,1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_PORTINV_NET_DEBT_GDP_NSA,Debt: Net,1,ma,1,0,-1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_PORTINV_NET_EQ_INVFUNDS_GDP_NSA,Equity: Net,1,ma,1,0,-1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_PORTINV_ASSET_DEBT_GDP_NSA,Debt: Outflows,1,ma,1,0,-1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_PORTINV_ASSET_EQ_INVFUNDS_GDP_NSA,Equity: Outflows,1,ma,1,0,-1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_PORTINV_LIAB_DEBT_GDP_NSA,Debt: Inflows,1,ma,1,0,1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_PORTINV_LIAB_EQ_INVFUNDS_GDP_NSA,Equity: Inflows,1,ma,1,0,1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_OTHER_NET_GDP_NSA,Banking: Net,1,ma,1,0,-1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_OTHER_ASSET_GDP_NSA,Banking: Outflows: Total,1,ma,1,0,-1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_OTHER_ASSET_DEPOSITS_GDP_NSA,Banking: Outflows: Deposits,1,ma,1,0,-1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_OTHER_ASSET_LOANS_GDP_NSA,Banking: Outflows: Loans,1,ma,1,0,-1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_OTHER_LIAB_GDP_NSA,Banking: Inflows: Total,1,ma,1,0,1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_OTHER_LIAB_DEPOSITS_GDP_NSA,Banking: Inflows: Deposits,1,ma,1,0,1,nl,nl,-7,7,m,BOP,1

POL,POL_BOP_FA_OTHER_LIAB_LOANS_GDP_NSA,Banking: Inflows: Loans,1,ma,1,0,1,nl,nl,-7,7,m,BOP,1

IND,IND_BOP_CA_GDP_SA,Current Account,1,ma,1,0,1,2011-08-01,2017-01-01,nlim,nlim,m,BOP,1

IND,IND_BOP_CA_PRIMEINC_NET_GDP_SA,Current Account: Primary Income,1,ma,1,0,1,2011-08-01,2017-01-01,nlim,nlim,m,BOP,1

IND,IND_BOP_CA_SECONDARYINC_NET_GDP_SA,Current Account: Secondary Income,1,ma,1,0,1,2011-08-01,2017-01-01,nlim,nlim,m,BOP,1

IND,IND_BOP_CA_TB_GDP_SA,Trade balance:  Net,1,ma,1,0,1,2011-08-01,2017-01-01,nlim,nlim,m,BOP,1

IND,IND_BOP_CA_TB_NET_GOODS_GDP_SA,Trade balance:  Goods,1,ma,1,0,1,2011-08-01,2017-01-01,nlim,nlim,m,BOP,1

IND,IND_BOP_CA_TB_NET_SERV_GDP_SA,Trade balance:  Services,1,ma,1,0,1,2011-08-01,2017-01-01,nlim,nlim,m,BOP,1

IND,IND_BOP_FA_FDI_NET_GDP_NSA,FDI Net,1,ma,1,0,-1,2011-08-01,2017-01-01,-4,4,m,BOP,1

IND,IND_BOP_FA_FDI_ASSET_GDP_NSA,FDI Outflows: Total,1,ma,1,0,-1,2011-08-01,2017-01-01,-4,4,m,BOP,1

IND,IND_BOP_FA_FDI_ASSET_DEBT_GDP_NSA,FDI Outflows: Debt,1,ma,1,0,-1,2011-08-01,2017-01-01,-4,4,m,BOP,1

IND,IND_BOP_FA_FDI_ASSET_EQ_GDP_NSA,FDI Outflows: EQ,1,ma,1,0,-1,2011-08-01,2017-01-01,-4,4,m,BOP,1

IND,IND_BOP_FA_FDI_LIAB_GDP_NSA,FDI Inflows: Total,1,ma,1,0,1,2011-08-01,2017-01-01,-4,4,m,BOP,1

IND,IND_BOP_FA_FDI_LIAB_DEBT_GDP_NSA,FDI Inflows: Debt,1,ma,1,0,1,2011-08-01,2017-01-01,-4,4,m,BOP,1

IND,IND_BOP_FA_FDI_LIAB_EQ_GDP_NSA,FDI Inflows: EQ,1,ma,1,0,1,2011-08-01,2017-01-01,-4,4,m,BOP,1

IND,IND_BOP_FA_PORTINV_NET_GDP_NSA,Portfolio Net,1,ma,1,0,-1,2011-08-01,2017-01-01,-7,7,m,BOP,1

IND,IND_BOP_FA_PORTINV_LIAB_DEBT_GDP_NSA,Portfolio: Debt Inflows,1,ma,1,0,1,2011-08-01,2017-01-01,-7,7,m,BOP,1

IND,IND_BOP_FA_PORTINV_LIAB_EQ_INVFUNDS_GDP_NSA,Portfolio: EQ Inflows,1,ma,1,0,1,2011-08-01,2017-01-01,-7,7,m,BOP,1

IND,IND_BOP_FA_PORTINV_ASSET_GDP_NSA,Portfolio Outflows,1,ma,1,0,-1,2011-08-01,2017-01-01,-7,7,m,BOP,1

IND,IND_BOP_FA_OTHER_NET_GDP_NSA,Banking: Net,1,ma,1,0,-1,2011-08-01,2017-01-01,-7,7,m,BOP,1

IND,IND_BOP_FA_OTHER_LIAB_GDP_NSA,Banking: Inflows,1,ma,1,0,1,2011-08-01,2017-01-01,-7,7,m,BOP,1

IND,IND_BOP_FA_OTHER_ASSET_GDP_NSA,Banking: Outflows,1,ma,1,0,-1,2011-08-01,2017-01-01,-7,7,m,BOP,1

IND,IND_BOP_FA_OTHER_LIAB_DEPOSITS_GDP_NSA,Banking: Inflows: Deposits,1,ma,1,0,1,2011-08-01,2017-01-01,-7,7,m,BOP,1

IND,IND_BOP_FA_OTHER_LIAB_LOANS_GDP_NSA,Banking: Inflows: Loans,1,ma,1,0,1,2011-08-01,2017-01-01,-7,7,m,BOP,1

IND,IND_BOP_FA_OTHER_ASSET_DEPOSITS_GDP_NSA,Banking: Outflows: Deposits,1,ma,1,0,-1,2011-08-01,2017-01-01,-7,7,m,BOP,1

IND,IND_BOP_FA_OTHER_ASSET_LOANS_GDP_NSA,Banking: Outflows: Loans,1,ma,1,0,-1,2011-08-01,2017-01-01,-7,7,m,BOP,1

HUN,HUN_BOP_CA_GDP_SA,Current Account,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_CA_PRIMEINC_NET_GDP_SA,Current Account: Prime Income,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_CA_SECONDARYINC_NET_GDP_SA,Current Account: Second Income,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_CA_TB_GDP_SA,Current Account: Trade Balance,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_CA_TB_NET_GOODS_GDP_SA,Current Account: Trade Balance: Net Goods,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_CA_TB_NET_SERV_GDP_SA,Current Account: Trade Balance: Net Services,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_CA_TB_EXPORTS_GOODS_GDP_NSA,Current Account: Trade Balance: Good Exports,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_CA_TB_EXPORTS_SERV_GDP_SA,Current Account: Trade Balance: Serv Exports,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_CA_TB_IMPORTS_GOODS_GDP_NSA,Current Account: Trade Balance: Goods Imports,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_CA_TB_IMPORTS_SERV_GDP_SA,Current Account: Trade Balance: Serv Imports,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_FDI_NET_GDP_NSA,FDI: Net,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_FDI_ASSET_GDP_NSA,FDI: Outflows,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_FDI_LIAB_GDP_NSA,FDI: Inflows,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_FDI_ASSET_DEBT_GDP_NSA,FDI: Outflows: Debt,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_FDI_ASSET_EQ_GDP_NSA,FDI: Outflows EQ,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_FDI_LIAB_DEBT_GDP_NSA,FDI: Inflows: Debt,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_FDI_LIAB_EQ_GDP_NSA,FDI: Inflows EQ,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_PORTINV_ASSET_DEBT_GDP_NSA,Debt Outflows,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_PORTINV_ASSET_EQ_INVFUNDS_GDP_NSA,EQ Outflows,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_PORTINV_LIAB_DEBT_GDP_NSA,Debt Inflows,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_PORTINV_LIAB_EQ_INVFUNDS_GDP_NSA,EQ Inflows,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_OTHER_NET_GDP_NSA,Other: Net,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_OTHER_ASSET_GDP_NSA,Other: Outflows,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_OTHER_ASSET_DEPOSITS_GDP_NSA,Other: Outflows: Deposits,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_OTHER_ASSET_LOANS_GDP_NSA,Other: Outflows: Loans,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_OTHER_LIAB_GDP_NSA,Other: Inflows,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_OTHER_LIAB_DEPOSITS_GDP_NSA,Other: Inflows: Deposits,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

HUN,HUN_BOP_FA_OTHER_LIAB_LOANS_GDP_NSA,Other: Inflows: Loans,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

GBR,GBR_RSALES_NOM_VAL_SA,Demand: Nominal Retail Sales2,1,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_RSALES_NOM_EX_FUEL_THOUS_LOC_NSA,Demand: Nominal Retail Sales (ex Fuels),1,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_RSALES_REAL_SA,Demand: Real Retail Sales,1,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_RSALES_REAL_EX_FUEL_THOUS_LOC_SA,Demand: Real Retail Sales (ex Fuels),1,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_CONS_CONF_OBAL_NSA,Demand: Consumer Conf,1,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_CONS_EXP_OBAL_NSA,Demand: Consumer Conf: Exp,1,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_IP_EX_CONS_SA,Production: IP,2,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_CU_MANU_SA,Production: Cap Util,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_PMI_IHS_SA,Production: PMI: Composite,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_PMI_SERVICES_IHS_SA,Production: PMI: Serv,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_PMI_MANU_IHS_SA,Production: PMI: Manu,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_PMI_CONSTRUCTION_IHS_SA,Production: PMI: Construction,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_BUS_CONF_OBAL_SA,Production: Business Conf,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_BUS_CONF_INDUS_OBAL_SA,Production: Business Conf: Indus,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_BUS_CONF_RETAIL_OBAL_SA,Production: Business Conf: Retail,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_BUS_CONF_SERVICES_OBAL_SA,Production: Business Conf: Services,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_BUS_CONF_CONST_OBAL_SA,Production: Business Conf: Construction,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_EC_ECON_SENT_INDEX_SA,Production: Economic Sentiment,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_ULC_INDEX_SA,Employment: ULC,3,perChg,2,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_WAGES_LOC_SA,Employment: Wages: Total,3,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_WAGES_HOURLY_MANU_INDEX_SA,Employment: Wages: Manu Hourly,3,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_BS_RES_UNITS_SA,Housing: Building Permits,4,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_BS_RES_VOL_SA,Housing: Building Permits Units,4,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_HOUS_HPI_NOM_INDEX_SA,Housing: Home Prices,4,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_HH_CREDIT_TOTAL_LOC_SA,Credit: HH: Total,5,lvlChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_HH_CREDIT_CONS_LOC_SA,Credit: HH: Consumer,5,lvlChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_HH_CREDIT_MORT_LOC_SA,Credit: HH: Mortgage,5,lvlChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_HH_CREDIT_CONS_UNSECURED_LOC_NSA,Credit: HH: Consumer Unsec,5,lvlChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_HH_CREDIT_CONS_MIL_LOC_SA,Credit: HH: Consumer2,5,lvlChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_PRIVATE_CREDIT_MIL_LOC_SA,Credit: Total,5,lvlChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_CPI_INDEX_SA,Inflation: Headline CPI,6,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_CPI_RPI_INDEX_SA,Inflation: Headline RPI,6,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_CPI_CORE_X_FOOD_ENERGY_HICP_SA,Inflation: Core (x Food and Energy),6,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

GBR,GBR_CPI_CORE_X_FOOD_SA,Inflation: Core (x Food),6,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

THA,THA_BOP_CA_GDP_SA,Current Account: Total,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_CA_PRIMEINC_NET_GDP_SA,Current Account: Prime Income,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_CA_SECONDARYINC_NET_GDP_NSA,Current Account: Secondary Income,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_CA_TB_GDP_SA,Current Account: Trade,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_CA_TB_NET_GOODS_GDP_SA,Current Account: Trade: Net Goods,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_CA_TB_NET_SERV_GDP_SA,Current Account: Trade: Net Serv,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_CA_TB_EXPORTS_GOODS_GDP_NSA,Current Account: Trade: Exp Goods,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_CA_TB_EXPORTS_SERV_GDP_SA,Current Account: Trade: Exp Serv,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_CA_TB_IMPORTS_GOODS_GDP_NSA,Current Account: Trade: Imp Goods,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_CA_TB_IMPORTS_SERV_GDP_NSA,Current Account: Trade: Imp Serv,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_FDI_NET_GDP_NSA,FDI: net,1,ma,1,0,-1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_FDI_ASSET_GDP_NSA,FDI: Outflows: Total,1,ma,1,0,-1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_FDI_ASSET_DEBT_GDP_NSA,FDI: Outflows: Debt,1,ma,1,0,-1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_FDI_ASSET_EQ_GDP_NSA,FDI: Outflows: Equity,1,ma,1,0,-1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_FDI_LIAB_GDP_NSA,FDI: Inflows: Total,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_FDI_LIAB_DEBT_GDP_NSA,FDI: Inflows: Debt,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_FDI_LIAB_EQ_GDP_NSA,FDI: Inflows: Equity,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_PORTINV_NET_DEBT_GDP_NSA,Port: Net: Debt,1,ma,1,0,-1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_PORTINV_NET_EQ_INVFUNDS_GDP_NSA,Port: Net: Equity,1,ma,1,0,-1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_PORTINV_ASSET_DEBT_GDP_NSA,Port: Outflows: Debt,1,ma,1,0,-1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_PORTINV_ASSET_EQ_INVFUNDS_GDP_NSA,Port: Outflows: Equity,1,ma,1,0,-1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_PORTINV_LIAB_DEBT_GDP_NSA,Port: Inflows: Debt,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_PORTINV_LIAB_EQ_INVFUNDS_GDP_NSA,Port: Inflows: Equity,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_OTHER_NET_GDP_NSA,Banking: net,1,ma,1,0,-1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_OTHER_ASSET_GDP_NSA,Banking: Outflows: Total,1,ma,1,0,-1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_OTHER_ASSET_DEPOSITS_GDP_NSA,Banking: Outflows: Deposits,1,ma,1,0,-1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_OTHER_ASSET_LOANS_GDP_NSA,Banking: Outflows: Loans,1,ma,1,0,-1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_OTHER_LIAB_GDP_NSA,Banking: Inflows: Total,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_OTHER_LIAB_DEPOSITS_GDP_NSA,Banking: Inflows: Deposits,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_FA_OTHER_LIAB_LOANS_GDP_NSA,Banking: Inflows: Loans,1,ma,1,0,1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

THA,THA_BOP_NET_ERRORS_GDP,Error and Omisions,1,ma,1,0,-1,2015-04-01,2016-09-01,nlim,nlim,m,BOP,1

HUN,HUN_RSALES_NOM_EX_AUTO_LOC_SA,Demand: Retail Sales: Nominal: Ex Auto,1,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_AUTO_SALES_PLUS_PARTS_LOC_SA,Demand: Auto Sales,1,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_RSALES_NOM_EX_AUTO_FUELS_LOC_SA,Demand: Retail Sales: Nominal: Ex Auto+Fuel,1,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_RSALES_REAL_SA,Demand: Retail Sales: Real,1,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_CONS_CONF_OBAL_SA,Demand: Consumer Conf,1,ma,1,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_BUS_CONF_SA,Production: Business Conf,2,ma,1,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_IP_EX_CONS_SA,Production: IP: Ex Construction,2,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_IP_MINING_SA,Production: IP: Mining,2,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_IP_MANU_SA,Production: IP: Manu,2,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_IP_CONS_SA,Production: IP: Construction,2,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_S_MANU_INDEX_SA,Production: Manufacturing,2,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_NO_MANU_INDEX_SA,Production: New Orders,2,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_BUS_CONF_INDUS_OBAL_SA,Production: Business Conf: Indus,2,ma,1,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_BUS_CONF_RETAIL_OBAL_SA,Production: Business Conf: Retail,2,ma,1,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_BUS_CONF_SERVICES_OBAL_SA,Production: Business Conf: Services,2,ma,1,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_BUS_CONF_CONST_OBAL_SA,Production: Business Conf: Construction,2,ma,1,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_EC_ECON_SENT_INDEX_SA,Production: Econ Sentiment,2,ma,1,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_BP_UNITS_SA,Housing: Building Permits,3,ma,1,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_HOUS_HPI_NOM_INDEX_SA,Housing: HPI,3,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_ULC_EARLY_EST_INDEX_SA,Employment: Wages: ULC,4,perChg,2,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_URATE_SA,Employment: URATE,4,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_WAGES_AVG_MONTHLY_LOC_SA,Employment: Wages: Monthly Earnings,4,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_WAGES_HOURLY_MANU_AVG_MONTHLY_INDEX_SA,Employment: Wages: Manu Earnings,4,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_HH_CREDIT_TOTAL_LOC_NSA,Credit: Total,5,lvlChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_HH_CREDIT_CONS_LOC_NSA,Credit: Consumer,5,lvlChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

HUN,HUN_HH_CREDIT_MORT_LOC_NSA,Credit:  Mortgage,5,lvlChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

