"REF_DATE","GEO","DGUID","Type of credit","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1969-08","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","53703","","","","0"
"1969-08","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","38948","","","","0"
"1969-08","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","38948","","","","0"
"1969-08","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","14815","","","","0"
"1969-08","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","14678","","","","0"
"1969-09","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","79899","","","","0"
"1969-09","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","79823","","","","0"
"1969-09","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","25809","","","","0"
"1969-09","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","25794","","","","0"
"1969-09","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","15446","","","","0"
"1969-09","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","15420","","","","0"
"1969-09","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","10363","","","","0"
"1969-09","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","10374","","","","0"
"1969-09","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","54091","","","","0"
"1969-09","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","54030","","","","0"
"1969-09","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","39050","","","","0"
"1969-09","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","39050","","","","0"
"1969-09","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","14885","","","","0"
"1969-09","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","14796","","","","0"
"1969-10","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","80539","","","","0"
"1969-10","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","80411","","","","0"
"1969-10","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","26050","","","","0"
"1969-10","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","26032","","","","0"
"1969-10","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","15636","","","","0"
"1969-10","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","15598","","","","0"
"1969-10","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","10414","","","","0"
"1969-10","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","10434","","","","0"
"1969-10","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","54490","","","","0"
"1969-10","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","54381","","","","0"
"1969-10","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","39164","","","","0"
"1969-10","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","39164","","","","0"
"1969-10","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","15164","","","","0"
"1969-10","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","15028","","","","0"
"1969-11","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","81039","","","","0"
"1969-11","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","80847","","","","0"
"1969-11","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","26434","","","","0"
"1969-11","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","26259","","","","0"
"1969-11","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","15801","","","","0"
"1969-11","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","15762","","","","0"
"1969-11","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","10633","","","","0"
"1969-11","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","10497","","","","0"
"1969-11","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","54608","","","","0"
"1969-11","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","54591","","","","0"
"1969-11","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","39244","","","","0"
"1969-11","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","39244","","","","0"
"1969-11","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","15192","","","","0"
"1969-11","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","15135","","","","0"
"1969-12","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","81573","","","","0"
"1969-12","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","81412","","","","0"
"1969-12","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","26746","","","","0"
"1969-12","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","26473","","","","0"
"1969-12","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","15939","","","","0"
"1969-12","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","15895","","","","0"
"1969-12","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","10807","","","","0"
"1969-12","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","10578","","","","0"
"1969-12","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","54827","","","","0"
"1969-12","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","54939","","","","0"
"1969-12","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","39303","","","","0"
"1969-12","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","39303","","","","0"
"1969-12","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","15343","","","","0"
"1969-12","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","15405","","","","0"
"1970-01","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","81542","","","","0"
"1970-01","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","81677","","","","0"
"1970-01","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","26815","","","","0"
"1970-01","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","26651","","","","0"
"1970-01","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","16082","","","","0"
"1970-01","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","16055","","","","0"
"1970-01","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","10733","","","","0"
"1970-01","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","10596","","","","0"
"1970-01","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","54727","","","","0"
"1970-01","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","55026","","","","0"
"1970-01","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","39424","","","","0"
"1970-01","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","39424","","","","0"
"1970-01","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","15123","","","","0"
"1970-01","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","15385","","","","0"
"1970-02","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","81673","","","","0"
"1970-02","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","82028","","","","0"
"1970-02","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","26771","","","","0"
"1970-02","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","26861","","","","0"
"1970-02","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","16224","","","","0"
"1970-02","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","16232","","","","0"
"1970-02","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","10547","","","","0"
"1970-02","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","10629","","","","0"
"1970-02","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","54904","","","","0"
"1970-02","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","55169","","","","0"
"1970-02","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","39587","","","","0"
"1970-02","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","39587","","","","0"
"1970-02","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","15135","","","","0"
"1970-02","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","15273","","","","0"
"1970-03","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","82008","","","","0"
"1970-03","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","82284","","","","0"
"1970-03","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","26840","","","","0"
"1970-03","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","27058","","","","0"
"1970-03","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","16366","","","","0"
"1970-03","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","16406","","","","0"
"1970-03","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","10474","","","","0"
"1970-03","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","10652","","","","0"
"1970-03","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","55168","","","","0"
"1970-03","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","55226","","","","0"
"1970-03","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","39735","","","","0"
"1970-03","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","39735","","","","0"
"1970-03","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","15249","","","","0"
"1970-03","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","15337","","","","0"
"1970-04","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","82471","","","","0"
"1970-04","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","82669","","","","0"
"1970-04","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","27016","","","","0"
"1970-04","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","27243","","","","0"
"1970-04","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","16506","","","","0"
"1970-04","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","16566","","","","0"
"1970-04","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","10510","","","","0"
"1970-04","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","10677","","","","0"
"1970-04","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","55455","","","","0"
"1970-04","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","55426","","","","0"
"1970-04","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","39893","","","","0"
"1970-04","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","39893","","","","0"
"1970-04","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","15374","","","","0"
"1970-04","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","15377","","","","0"
"1970-05","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","82740","","","","0"
"1970-05","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","82857","","","","0"
"1970-05","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","27248","","","","0"
"1970-05","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","27400","","","","0"
"1970-05","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","16648","","","","0"
"1970-05","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","16704","","","","0"
"1970-05","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","10600","","","","0"
"1970-05","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","10696","","","","0"
"1970-05","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","55493","","","","0"
"1970-05","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","55458","","","","0"
"1970-05","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","39988","","","","0"
"1970-05","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","39988","","","","0"
"1970-05","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","15315","","","","0"
"1970-05","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","15314","","","","0"
"1970-06","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","83043","","","","0"
"1970-06","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","82978","","","","0"
"1970-06","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","27511","","","","0"
"1970-06","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","27529","","","","0"
"1970-06","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","16819","","","","0"
"1970-06","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","16858","","","","0"
"1970-06","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","10692","","","","0"
"1970-06","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","10671","","","","0"
"1970-06","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","55534","","","","0"
"1970-06","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","55450","","","","0"
"1970-06","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","40036","","","","0"
"1970-06","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","40036","","","","0"
"1970-06","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","15301","","","","0"
"1970-06","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","15261","","","","0"
"1970-07","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","83878","","","","0"
"1970-07","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","83615","","","","0"
"1970-07","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","27769","","","","0"
"1970-07","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","27737","","","","0"
"1970-07","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","16996","","","","0"
"1970-07","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","17000","","","","0"
"1970-07","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","10773","","","","0"
"1970-07","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","10737","","","","0"
"1970-07","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","56110","","","","0"
"1970-07","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","55880","","","","0"
"1970-07","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","40160","","","","0"
"1970-07","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","40160","","","","0"
"1970-07","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","15748","","","","0"
"1970-07","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","15634","","","","0"
"1970-08","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","84357","","","","0"
"1970-08","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","84123","","","","0"
"1970-08","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","27953","","","","0"
"1970-08","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","27931","","","","0"
"1970-08","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","17148","","","","0"
"1970-08","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","17127","","","","0"
"1970-08","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","10805","","","","0"
"1970-08","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","10804","","","","0"
"1970-08","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","56404","","","","0"
"1970-08","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","56193","","","","0"
"1970-08","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","40266","","","","0"
"1970-08","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","40266","","","","0"
"1970-08","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","15940","","","","0"
"1970-08","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","15804","","","","0"
"1970-09","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","84600","","","","0"
"1970-09","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","84543","","","","0"
"1970-09","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","28135","","","","0"
"1970-09","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","28116","","","","0"
"1970-09","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","17301","","","","0"
"1970-09","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","17269","","","","0"
"1970-09","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","10834","","","","0"
"1970-09","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","10847","","","","0"
"1970-09","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","56466","","","","0"
"1970-09","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","56427","","","","0"
"1970-09","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","40348","","","","0"
"1970-09","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","40348","","","","0"
"1970-09","Canada","2016A000011124","Short-term business credit","Unadjusted","Dollars","81","millions","6","v36413","1.7.1","15922","","","","0"
"1970-09","Canada","2016A000011124","Short-term business credit","Seasonally adjusted","Dollars","81","millions","6","v36420","1.7.2","15845","","","","0"
"1970-10","Canada","2016A000011124","Total business and household credit","Unadjusted","Dollars","81","millions","6","v36407","1.1.1","85026","","","","0"
"1970-10","Canada","2016A000011124","Total business and household credit","Seasonally adjusted","Dollars","81","millions","6","v36414","1.1.2","84921","","","","0"
"1970-10","Canada","2016A000011124","Household credit","Unadjusted","Dollars","81","millions","6","v36408","1.2.1","28329","","","","0"
"1970-10","Canada","2016A000011124","Household credit","Seasonally adjusted","Dollars","81","millions","6","v36415","1.2.2","28306","","","","0"
"1970-10","Canada","2016A000011124","Residential mortgage credit","Unadjusted","Dollars","81","millions","6","v36409","1.3.1","17458","","","","0"
"1970-10","Canada","2016A000011124","Residential mortgage credit","Seasonally adjusted","Dollars","81","millions","6","v36416","1.3.2","17412","","","","0"
"1970-10","Canada","2016A000011124","Consumer credit","Unadjusted","Dollars","81","millions","6","v36410","1.4.1","10871","","","","0"
"1970-10","Canada","2016A000011124","Consumer credit","Seasonally adjusted","Dollars","81","millions","6","v36417","1.4.2","10894","","","","0"
"1970-10","Canada","2016A000011124","Business credit","Unadjusted","Dollars","81","millions","6","v36411","1.5.1","56697","","","","0"
"1970-10","Canada","2016A000011124","Business credit","Seasonally adjusted","Dollars","81","millions","6","v36418","1.5.2","56616","","","","0"
"1970-10","Canada","2016A000011124","Other business credit","Unadjusted","Dollars","81","millions","6","v36412","1.6.1","40475","","","","0"
"1970-10","Canada","2016A000011124","Other business credit","Seasonally adjusted","Dollars","81","millions","6","v36419","1.6.2","40475","","","","0"
