,USD 5Y Par Swap Rate,CAD 5Y Par Swap Rate,3M x 5Y USD Black Vol (%YIELD/ANNUM),3M x 5Y CAD Black Vol (%YIELD/ANNUM)
2003-05-27,2.69481,3.91101,,
2003-05-28,2.7469,3.98031,,
2003-05-29,2.66389,3.8692,,
2003-05-30,2.65588,3.88181,,
2003-06-02,2.68993,3.96485,,
2003-06-03,2.6128,3.85637,,
2003-06-04,2.56771,3.82978,,
2003-06-05,2.52561,3.84327,,
2003-06-06,2.64085,3.76933,,
2003-06-09,2.55969,3.68343,,
2003-06-10,2.43338,3.5962,,
2003-06-11,2.43639,3.6075,,
2003-06-12,2.42235,3.58814,,
2003-06-13,2.36016,3.48712,,
2003-06-16,2.41031,3.67189,,
2003-06-17,2.53965,3.67486,,
2003-06-18,2.63784,3.64075,,
2003-06-19,2.66689,3.66885,,
2003-06-20,2.64486,3.76698,,
2003-06-23,2.60378,3.69486,,
2003-06-24,2.55668,3.68226,,
2003-06-25,2.53965,3.78877,,
2003-06-26,2.71547,3.94323,,
2003-06-27,2.79607,3.97281,,
2003-06-30,2.76003,3.88699,,
2003-07-01,2.77204,,,
2003-07-02,2.8371,3.90456,,
2003-07-03,2.83682,3.97795,,
2003-07-04,2.87388,3.95823,,
2003-07-07,2.91015,4.10555,,
2003-07-08,2.94916,4.13371,,
2003-07-09,2.94716,4.10811,,
2003-07-10,2.92115,4.10856,,
2003-07-11,2.89414,4.16442,,
2003-07-14,2.84211,4.21316,,
2003-07-15,3.07116,4.18503,,
2003-07-16,3.17509,4.17813,,
2003-07-17,3.23903,4.05456,,
2003-07-18,3.20706,4.04198,,
2003-07-21,3.3319,4.15767,,
2003-07-22,3.43271,4.06962,,
2003-07-23,3.32591,4.00581,,
2003-07-24,3.44439,3.9977,,
2003-07-25,3.34465,4.02773,,
2003-07-28,3.52591,4.07687,,
2003-07-29,3.61854,4.13738,,
2003-07-30,3.63617,4.17467,,
2003-07-31,3.78565,4.33802,,
2003-08-01,3.96089,4.33151,,
2003-08-04,3.8703,,,
2003-08-05,3.74,4.44322,,
2003-08-06,3.73,4.34096,,
2003-08-07,3.6,4.30591,,
2003-08-08,3.4,4.26425,,
2003-08-11,3.66807,4.3851,,
2003-08-12,3.71292,4.32745,,
2003-08-13,3.88424,4.44239,,
2003-08-14,4.00468,4.43517,,
2003-08-15,3.85636,4.3842,,
2003-08-18,3.84541,4.33617,,
2003-08-19,3.81354,4.2063,,
2003-08-20,3.79461,4.26883,,
2003-08-21,3.88424,4.36415,,
2003-08-22,3.93111,4.34615,,
2003-08-25,3.97543,4.37599,,
2003-08-26,4.00806,4.35603,,
2003-08-27,4.00615,4.4492,,
2003-08-28,3.94099,4.38555,,
2003-08-29,3.96091,4.35576,,
2003-09-01,3.93866,,,
2003-09-02,4.02956,4.41061,,
2003-09-03,4.0793,4.49321,,
2003-09-04,4.0216,4.40138,,
2003-09-05,3.83744,4.2636,,
2003-09-08,3.68202,4.25895,,
2003-09-09,3.81653,4.24976,,
2003-09-10,3.68402,4.20215,,
2003-09-11,3.66807,4.28075,,
2003-09-12,3.54045,4.2374,,
2003-09-15,3.58931,4.22206,,
2003-09-16,3.58233,4.25463,,
2003-09-17,3.49955,4.20329,,
2003-09-18,3.53746,4.22356,,
2003-09-19,3.51053,4.20233,,
2003-09-22,3.63218,4.11137,,
2003-09-23,3.5594,4.07874,,
2003-09-24,3.53347,4.0557,,
2003-09-25,3.42004,4.01994,,
2003-09-26,3.39833,4.00295,,
2003-09-29,3.36085,4.05619,,
2003-09-30,3.259,3.96531,,
2003-10-01,3.27498,3.94477,,
2003-10-02,3.37582,4.01087,,
2003-10-03,3.53446,4.22331,,
2003-10-06,3.57336,4.10253,,
2003-10-07,3.55441,4.15743,,
2003-10-08,3.56638,4.16241,,
2003-10-09,3.61524,4.23673,,
2003-10-10,3.53583,4.24287,,
2003-10-13,3.57173,,,
2003-10-14,3.60826,4.32656,,
2003-10-15,3.72587,4.39757,,
2003-10-16,3.68302,4.46098,,
2003-10-17,3.82449,4.38884,,
2003-10-20,3.77569,4.3639,,
2003-10-21,3.70096,4.33709,,
2003-10-22,3.64913,4.2553,,
2003-10-23,3.64813,4.2902,,
2003-10-24,3.62159,4.23064,,
2003-10-27,3.62458,4.27166,,
2003-10-28,3.67249,4.25485,,
2003-10-29,3.54744,4.29787,,
2003-10-30,3.74679,4.37105,,
2003-10-31,3.688,4.24976,,
2003-11-03,3.786,4.38435,,
2003-11-04,3.705,4.3358,,
2003-11-05,3.686,4.37878,,
2003-11-06,3.833,4.44309,,
2003-11-07,3.881,4.52314,,
2003-11-10,3.84265,4.51624,,
2003-11-11,3.877,,,
2003-11-12,3.836,4.48999,,
2003-11-13,3.736,4.37739,,
2003-11-14,3.586,4.32819,,
2003-11-17,3.512,4.32965,,
2003-11-18,3.565,4.3161,,
2003-11-19,3.535,4.31213,,
2003-11-20,3.591,4.26153,,
2003-11-21,3.499,4.18557,,
2003-11-24,3.603,4.24452,,
2003-11-25,3.60525,4.25326,,
2003-11-26,3.60328,4.27762,,
2003-11-27,3.662,4.28593,,
2003-11-28,3.728,4.31832,,
2003-12-01,3.895,4.32718,,
2003-12-02,3.886,4.31659,,
2003-12-03,3.829,4.34396,,
2003-12-04,3.832,4.37466,,
2003-12-05,3.637,4.27682,,
2003-12-08,3.653,4.29136,,
2003-12-09,3.621,4.3505,,
2003-12-10,3.697,4.29183,,
2003-12-11,3.684,4.25341,,
2003-12-12,3.513,4.21228,,
2003-12-15,3.5715,4.21683,,
2003-12-16,3.586,4.19122,,
2003-12-17,3.521,4.14638,,
2003-12-18,3.5525,4.10882,,
2003-12-19,3.574,4.14388,,
2003-12-22,3.571,4.14383,,
2003-12-23,3.64879,4.16775,,
2003-12-24,3.65182,4.10093,,
2003-12-26,3.5602,,,
2003-12-29,3.63176,4.09641,,
2003-12-30,3.648,4.12573,,
2003-12-31,3.64783,4.13566,,
2004-01-02,3.768,4.23072,,
2004-01-05,3.782,4.22661,,
2004-01-06,3.6575,4.15318,,
2004-01-07,3.6105,4.15406,,
2004-01-08,3.608,4.17774,,
2004-01-09,3.446,4.04906,,
2004-01-12,3.347,4.0367,,
2004-01-13,3.392,4.00821,,
2004-01-14,3.354,3.97691,,
2004-01-15,3.3365,3.97862,,
2004-01-16,3.3546,4.00874,,
2004-01-19,3.39,4.00089,,
2004-01-20,3.386,3.93072,,
2004-01-21,3.4115,3.84077,,
2004-01-22,3.348,3.74557,,
2004-01-23,3.2675,3.84457,,
2004-01-26,3.4653,4.00434,,
2004-01-27,3.43334,3.78768,,
2004-01-28,3.37789,3.92761,,
2004-01-29,3.6565,3.97579,,
2004-01-30,3.5725,3.87697,,
2004-02-02,3.539,3.88995,,
2004-02-03,3.5115,3.85941,,
2004-02-04,3.518,3.89507,,
2004-02-05,3.5335,3.90723,,
2004-02-06,3.5065,3.78351,,
2004-02-09,3.486,3.7509,,
2004-02-10,3.504,3.77201,,
2004-02-11,3.424,3.715,,
2004-02-12,3.409,3.74026,,
2004-02-13,3.39541,3.72514,,
2004-02-16,3.377,3.7252,,
2004-02-17,3.3935,3.76526,,
2004-02-18,3.367,3.78691,,
2004-02-19,3.422,3.79899,,
2004-02-20,3.432,3.78756,,
2004-02-23,3.454,3.76978,,
2004-02-24,3.36,3.74084,,
2004-02-25,3.366,3.73474,,
2004-02-26,3.396,3.72542,,
2004-02-27,3.373,3.69485,,
2004-03-01,3.378,3.67774,,
2004-03-02,3.4115,3.70737,,
2004-03-03,3.485,3.74407,,
2004-03-04,3.442,3.74378,,
2004-03-05,3.19,3.61327,,
2004-03-08,3.13,3.57127,,
2004-03-09,3.079,3.56364,,
2004-03-10,3.071,3.56599,,
2004-03-11,3.032,3.59056,,
2004-03-12,3.048,3.55003,,
2004-03-15,3.077,3.54843,,
2004-03-16,3.128,3.52331,,
2004-03-17,3.006,3.5144,,
2004-03-18,3.047,3.52829,,
2004-03-19,3.099,3.5637,,
2004-03-22,3.077,3.52015,,
2004-03-23,3.053,3.52231,,
2004-03-24,3.026,3.51027,,
2004-03-25,3.07216,3.51319,,
2004-03-26,3.12038,3.61915,,
2004-03-29,3.23036,3.66328,,
2004-03-30,3.19,3.66794,,
2004-03-31,3.188,3.61997,,
2004-04-01,3.252,3.68328,,
2004-04-02,3.536,3.9095,,
2004-04-05,3.618,3.97162,,
2004-04-06,3.584,3.92748,,
2004-04-07,3.545,3.89505,,
2004-04-08,3.584,3.86362,,
2004-04-12,3.63483,3.90189,,
2004-04-13,3.735,4.03683,,
2004-04-14,3.859,4.0981,,
2004-04-15,3.864,4.10795,,
2004-04-16,3.78,4.03763,,
2004-04-19,3.767,4.07696,,
2004-04-20,3.864,4.1337,,
2004-04-21,3.948,4.14333,,
2004-04-22,3.897,4.07259,,
2004-04-23,3.9645,4.12494,,
2004-04-26,3.98537,4.12186,,
2004-04-27,3.97538,4.11219,,
2004-04-28,3.96644,4.13631,,
2004-04-29,4.04,4.1509,,
2004-04-30,4.062,4.02161,,
2004-05-03,4.08726,3.98392,,
2004-05-04,4.075,4.00997,,
2004-05-05,4.125,4.02489,,
2004-05-06,4.205,4.04151,,
2004-05-07,4.437,4.28427,,
2004-05-10,4.463,4.27422,,
2004-05-11,4.432,4.26122,,
2004-05-12,4.427,4.31348,,
2004-05-13,4.484,4.38383,,
2004-05-14,4.47,4.38413,,
2004-05-17,4.312,4.3407,,
2004-05-18,4.358,4.40923,,
2004-05-19,4.4,4.45818,,
2004-05-20,4.354,4.40275,,
2004-05-21,4.328,4.41594,,
2004-05-24,4.399,,,
2004-05-25,4.36465,4.46491,,
2004-05-26,4.32123,4.37882,,
2004-05-27,4.232,4.27312,,
2004-05-28,4.246,4.33713,,
2004-05-31,,4.32631,,
2004-06-01,4.35,4.37898,,
2004-06-02,4.364,4.43246,,
2004-06-03,4.356,4.42701,,
2004-06-04,4.427,4.60518,,
2004-06-07,4.449,4.59424,,
2004-06-08,4.423,4.57913,,
2004-06-09,4.449,4.57178,,
2004-06-10,4.475,4.5929,,
2004-06-11,4.495,4.66572,,
2004-06-14,4.505,4.7299,,
2004-06-15,4.4055,4.60333,,
2004-06-16,4.428,4.66158,,
2004-06-17,4.4275,4.64095,,
2004-06-18,4.359,4.91947,,
2004-06-21,4.378,4.65987,,
2004-06-22,4.396,4.65406,,
2004-06-23,4.398,4.61459,,
2004-06-24,4.27923,4.56045,,
2004-06-25,4.33235,4.53076,,
2004-06-28,4.41865,4.61527,,
2004-06-29,4.43,4.58525,,
2004-06-30,4.32,4.52832,,
2004-07-01,4.288,,0.2618,
2004-07-02,4.07198,4.36555,0.276443,
2004-07-05,4.092,4.3685,,
2004-07-06,4.088,4.38267,0.272269,
2004-07-07,4.116,4.37492,0.270191,
2004-07-08,4.105,4.34091,0.276289,
2004-07-09,4.1,4.34169,0.277912,
2004-07-12,4.084,4.36653,0.281641,
2004-07-13,4.149,4.40047,0.28005,
2004-07-14,4.164,4.40751,0.27983,
2004-07-15,4.155,4.43199,0.278493,
2004-07-16,4.04,4.30976,0.284985,
2004-07-19,4.043,4.32648,0.282649,
2004-07-20,4.065,4.40529,0.27218,
2004-07-21,4.227,4.42895,0.265782,
2004-07-22,4.163,4.41459,0.264265,
2004-07-23,4.168,4.38297,0.262002,
2004-07-26,4.20369,4.42481,0.258869,
2004-07-27,4.25868,4.52236,0.257901,
2004-07-28,4.31746,4.49872,0.26483,
2004-07-29,4.286,4.4811,0.267253,
2004-07-30,4.191,4.4268,0.274708,
2004-08-02,4.167,,0.276557,
2004-08-03,4.152,4.33936,0.281543,
2004-08-04,4.118,4.34687,0.286028,
2004-08-05,4.1,4.33585,0.292944,
2004-08-06,3.871,4.12633,0.321559,
2004-08-09,3.884,4.17409,0.314351,
2004-08-10,3.889,4.22984,0.296453,
2004-08-11,3.974,4.2048,0.295537,
2004-08-12,3.975,4.17658,0.291479,
2004-08-13,3.878,4.1798,0.303219,
2004-08-16,3.914,4.24858,0.299659,
2004-08-17,3.866,4.19803,0.308854,
2004-08-18,3.845,4.21649,0.316261,
2004-08-19,3.849,4.14994,0.319145,
2004-08-20,3.825,4.16336,0.317281,
2004-08-23,3.91,4.19132,0.312582,
2004-08-24,3.934,4.2487,0.311775,
2004-08-25,3.86211,4.24253,0.309783,
2004-08-26,3.88039,4.2255,0.313374,
2004-08-27,3.858,4.22585,0.311046,
2004-08-30,3.84008,4.20019,0.312996,
2004-08-31,3.766,4.16296,0.324071,
2004-09-01,3.785,4.17567,0.328576,
2004-09-02,3.798,4.20354,0.323363,
2004-09-03,3.96878,4.29549,0.30017,
2004-09-06,3.98509,,,
2004-09-07,3.944,4.31835,0.292914,
2004-09-08,3.915,4.26783,0.301768,
2004-09-09,3.81,4.28138,0.295359,
2004-09-10,3.809,4.21884,0.295532,
2004-09-13,3.815,4.20755,0.295524,
2004-09-14,3.798,4.20899,0.296142,
2004-09-15,3.808,4.21344,0.296663,
2004-09-16,3.786,4.14965,0.306817,
2004-09-17,3.751,4.15579,0.298378,
2004-09-20,3.719,4.10605,0.307804,
2004-09-21,3.707,4.15947,0.296627,
2004-09-22,3.68,4.13418,0.306333,
2004-09-23,3.645,4.19795,0.308315,
2004-09-24,3.76607,4.17189,0.301848,
2004-09-27,3.69869,4.15653,0.305249,
2004-09-28,3.69225,4.13793,0.311617,
2004-09-29,3.772,4.19009,0.307061,
2004-09-30,3.834,4.23276,0.307963,
2004-10-01,3.863,4.30547,0.297471,
2004-10-04,3.903,4.30351,0.297498,
2004-10-05,3.871,4.26595,0.292747,
2004-10-06,3.902,4.30694,0.280714,
2004-10-07,3.957,4.32892,0.290426,
2004-10-08,3.80997,4.25174,0.292469,
2004-10-11,3.811,,,
2004-10-12,3.768,4.1931,0.287929,
2004-10-13,3.7805,4.19016,0.288242,
2004-10-14,3.701,4.12163,0.295687,
2004-10-15,3.735,4.15575,0.2879,
2004-10-18,3.731,4.14645,0.286638,
2004-10-19,3.75,4.13013,0.289521,
2004-10-20,3.659,4.0804,0.295329,
2004-10-21,3.658,4.09337,0.290383,
2004-10-22,3.685,4.08684,0.290416,
2004-10-25,3.626,4.04783,0.294692,
2004-10-26,3.6422,4.077,0.297578,
2004-10-27,3.68023,4.15556,0.29146,
2004-10-28,3.752,4.14424,0.291788,
2004-10-29,3.731,4.1275,0.290054,
2004-11-01,3.76,4.15374,0.28797,
2004-11-02,3.797,4.13684,0.289819,
2004-11-03,3.829,4.09578,0.288145,
2004-11-04,3.737,4.11175,0.289414,
2004-11-05,3.93,4.22393,0.273363,
2004-11-08,3.947,4.2098,0.273147,
2004-11-09,3.945,4.21296,0.269173,
2004-11-10,3.97637,4.22013,0.26171,
2004-11-11,3.964,,,
2004-11-12,3.931,4.14417,0.263346,
2004-11-15,3.945,4.14867,0.262539,
2004-11-16,3.973,4.14898,0.261697,
2004-11-17,3.921,4.07851,0.263958,
2004-11-18,3.906,4.09398,0.264853,
2004-11-19,3.966,4.12258,0.261066,
2004-11-22,3.965,4.13065,0.26273,
2004-11-23,3.968,4.08083,0.259202,
2004-11-24,3.96517,4.04624,0.254684,
2004-11-25,3.98416,3.94922,,
2004-11-26,4.02814,3.94791,0.255068,
2004-11-29,4.089,4.01469,0.255754,
2004-11-30,4.118,3.95331,0.261463,
2004-12-01,4.118,3.92752,0.259541,
2004-12-02,4.176,3.97757,0.260906,
2004-12-03,3.979,3.82608,0.254645,
2004-12-06,3.994,3.8214,0.249371,
2004-12-07,3.986,3.77305,0.246491,
2004-12-08,3.902,3.76316,0.259225,
2004-12-09,3.84,3.81542,0.252196,
2004-12-10,3.897,3.82607,0.253933,
2004-12-13,3.913,3.81671,0.252821,
2004-12-14,3.949,3.78904,0.25153,
2004-12-15,3.854,3.75124,0.259464,
2004-12-16,3.92,3.82457,0.260836,
2004-12-17,3.954,3.8633,0.255713,
2004-12-20,3.957,3.87291,0.246933,
2004-12-21,3.985,3.87476,0.244788,
2004-12-22,3.996,3.92199,0.244353,
2004-12-23,3.99209,3.8894,0.243665,
2004-12-24,3.98665,3.866,,
2004-12-27,4.06388,,0.239144,
2004-12-28,4.0621,,0.245039,
2004-12-29,4.06417,3.95295,0.246145,
2004-12-30,4.049,3.93113,0.248894,
2004-12-31,4.04924,3.91314,0.251525,
2005-01-03,4.042,,0.251893,
2005-01-04,4.047,3.95502,0.252079,
2005-01-05,4.106,3.92482,0.245,
2005-01-06,4.096,3.9135,0.246194,
2005-01-07,4.102,3.99704,0.233274,
2005-01-10,4.138,4.00625,0.226413,
2005-01-11,4.138,3.95638,0.221826,
2005-01-12,4.112,3.9279,0.219628,
2005-01-13,4.069,3.84595,0.221627,
2005-01-14,4.11026,3.84749,0.219544,
2005-01-17,4.102,3.82831,,
2005-01-18,4.115,3.81178,0.21891,
2005-01-19,4.12,3.78955,0.215689,
2005-01-20,4.086,3.80422,0.21668,
2005-01-21,4.033,3.8034,0.217726,
2005-01-24,4.046,3.81414,0.218572,
2005-01-25,4.072,3.78146,0.218627,
2005-01-26,4.0801,3.76193,0.218694,
2005-01-27,4.12718,3.81954,0.218743,
2005-01-28,4.062,3.77433,0.217252,
2005-01-31,4.09,3.7886,0.216051,
2005-02-01,4.081,3.8044,0.209625,
2005-02-02,4.098,3.8153,0.204553,
2005-02-03,4.146,3.84588,0.202689,
2005-02-04,4.0445,3.76015,0.201737,
2005-02-07,4.076,3.75333,0.201167,
2005-02-08,4.061,3.76224,0.200197,
2005-02-09,4.011,3.72799,0.215227,
2005-02-10,3.995,3.77249,0.221447,
2005-02-11,4.04,3.79832,0.215842,
2005-02-14,4.09,3.77377,0.218554,
2005-02-15,4.07,3.77636,0.22151,
2005-02-16,4.139,3.80604,0.203857,
2005-02-17,4.16,3.81555,0.202978,
2005-02-18,4.22087,3.83357,0.205871,
2005-02-21,4.247,3.82579,,
2005-02-22,4.241,3.79083,0.20724,
2005-02-23,4.234,3.80708,0.206236,
2005-02-24,4.2602,3.89945,0.201966,
2005-02-25,4.304,3.84608,0.20148,
2005-02-28,4.319,3.85806,0.206171,
2005-03-01,4.405,3.88195,0.207065,
2005-03-02,4.418,3.89539,0.215553,
2005-03-03,4.394,3.90237,0.218638,
2005-03-04,4.349,3.8461,0.207228,
2005-03-07,4.349,3.84385,0.201198,
2005-03-08,4.423,3.85277,0.206321,
2005-03-09,4.503,3.92495,0.219798,
2005-03-10,4.557,3.92319,0.21512,
2005-03-11,4.586,3.99073,0.217316,
2005-03-14,4.628,3.99175,0.216962,
2005-03-15,4.576,4.02317,0.216365,
2005-03-16,4.544,4.03803,0.219968,
2005-03-17,4.57,3.98726,0.222042,
2005-03-18,4.568,3.9985,0.217356,
2005-03-21,4.589,4.05,0.218213,
2005-03-22,4.571,4.15117,0.214343,
2005-03-23,4.78813,4.15671,0.211693,
2005-03-24,4.7112,4.14684,0.210967,
2005-03-28,4.76758,4.16843,0.209515,
2005-03-29,4.72622,4.13634,0.214467,
2005-03-30,4.719,4.10598,0.215098,
2005-03-31,4.647,4.01253,0.210891,
2005-04-01,4.63,3.97567,0.206938,
2005-04-04,4.578,3.96558,0.201446,
2005-04-05,4.588,3.99916,0.197872,
2005-04-06,4.553,3.96357,0.19999,
2005-04-07,4.517,3.98563,0.199621,
2005-04-08,4.638,3.92252,0.205025,
2005-04-11,4.613,3.8999,0.200867,
2005-04-12,4.589,3.86962,0.197831,
2005-04-13,4.476,3.87539,0.198128,
2005-04-14,4.467,3.83568,0.211658,
2005-04-15,4.42,3.79865,0.21779,
2005-04-18,4.332,3.79335,0.219907,
2005-04-19,4.307,3.77826,0.221431,
2005-04-20,4.345,3.77515,0.217961,
2005-04-21,4.33,3.82814,0.217826,
2005-04-22,4.395,3.83215,0.215751,
2005-04-25,4.385,3.85448,0.211879,
2005-04-26,4.42115,3.82946,0.208519,
2005-04-27,4.34313,3.82323,0.211054,
2005-04-28,4.331,3.77529,0.217087,
2005-04-29,4.295,3.81224,0.219161,
2005-05-02,4.33613,3.802,0.215666,
2005-05-03,4.33,3.83181,0.212475,
2005-05-04,4.33,3.80322,0.212395,
2005-05-05,4.288,3.79302,0.218216,
2005-05-06,4.395,3.9263,0.208958,
2005-05-09,4.427,3.93104,0.206852,
2005-05-10,4.394,3.86622,0.210098,
2005-05-11,4.333,3.81254,0.216427,
2005-05-12,4.377,3.7744,0.218265,
2005-05-13,4.285,3.69958,0.226292,
2005-05-16,4.271,3.71487,0.22661,
2005-05-17,4.249,3.71822,0.224082,
2005-05-18,4.212,3.71424,0.222412,
2005-05-19,4.25,3.79101,0.21309,
2005-05-20,4.291,3.79792,0.208525,
2005-05-23,4.267,,0.211016,
2005-05-24,4.21196,3.73015,0.213073,
2005-05-25,4.1829,3.70376,0.209893,
2005-05-26,4.2198,3.70087,0.206578,
2005-05-27,4.242,3.65298,0.20626,
2005-05-30,,3.65046,,
2005-05-31,4.157,3.60252,0.211927,
2005-06-01,4.005,3.29596,0.223552,
2005-06-02,4.057,3.46166,0.231443,
2005-06-03,4.084,3.51749,0.223898,
2005-06-06,4.141,3.50419,0.225617,
2005-06-07,4.111,3.42927,0.23082,
2005-06-08,4.1,3.46481,0.224868,
2005-06-09,4.162,3.45886,0.219472,
2005-06-10,4.218,3.55044,0.220712,
2005-06-13,4.275,3.55003,0.218915,
2005-06-14,4.284,3.58734,0.2152,
2005-06-15,4.305,3.58519,0.209952,
2005-06-16,4.309,3.54655,0.208995,
2005-06-17,4.244,3.54538,0.208793,
2005-06-20,4.283,3.5348,0.206198,
2005-06-21,4.242,3.50343,0.211656,
2005-06-22,4.155,3.42861,0.22054,
2005-06-23,4.132,3.40962,0.220582,
2005-06-24,4.10307,3.38458,0.223323,
2005-06-27,4.07306,3.38942,0.222452,
2005-06-28,4.13814,3.44736,0.220351,
2005-06-29,4.149,3.46616,0.21783,
2005-06-30,4.149,3.44534,0.217552,
2005-07-01,4.21568,,0.216836,
2005-07-04,4.263,3.52881,,
2005-07-05,4.316,3.58874,0.215055,
2005-07-06,4.301,3.5774,0.219692,
2005-07-07,4.227,3.56079,0.231493,
2005-07-08,4.297,3.61498,0.217228,
2005-07-11,4.375,3.6091,0.217748,
2005-07-12,4.348,3.68551,0.213883,
2005-07-13,4.389,3.66242,0.213226,
2005-07-14,4.389,3.64654,0.208629,
2005-07-15,4.4,3.65138,0.20774,
2005-07-18,4.41,3.67949,0.20671,
2005-07-19,4.445,3.64488,0.206643,
2005-07-20,4.464,3.65169,0.203407,
2005-07-21,4.486,3.69237,0.204289,
2005-07-22,4.469,3.57871,0.20724,
2005-07-25,4.468,3.56549,0.202675,
2005-07-26,4.50006,3.61321,0.199911,
2005-07-27,4.52507,3.66489,0.199106,
2005-07-28,4.504,3.62054,0.197506,
2005-07-29,4.546,3.62298,0.195997,
2005-08-01,4.62,,0.19848,
2005-08-02,4.596,3.68595,0.197955,
2005-08-03,4.573,3.66404,0.193851,
2005-08-04,4.567,3.66666,0.191461,
2005-08-05,4.6795,3.75906,0.188048,
2005-08-08,4.691,3.77339,0.185808,
2005-08-09,4.715,3.76205,0.18455,
2005-08-10,4.67,3.76202,0.1833,
2005-08-11,4.672,3.73834,0.185394,
2005-08-12,4.578,3.68049,0.19255,
2005-08-15,4.572,3.70924,0.189902,
2005-08-16,4.515,3.66475,0.190702,
2005-08-17,4.555,3.69088,0.188309,
2005-08-18,4.533,3.65755,0.192992,
2005-08-19,4.5465,3.65802,0.191712,
