Read,Visible,id,Ticker,Load_Fn,FunctionArgs,Location,Country,Concept,Name,sub1,sub2,sub3,sub4,sub5,seas,Version,Description,Freq
TRUE,FALSE,s_2721,NLD_RGDP_FINAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S138NDFT@G10,,NLD,REAL GDP CONTRIBUTION,RGDP,FINAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2722,NZD_RGDP_FINAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S196NDFT@G10,,NZD,REAL GDP CONTRIBUTION,RGDP,FINAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2723,NOR_RGDP_FINAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S142NDFT@G10,,NOR,REAL GDP CONTRIBUTION,RGDP,FINAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2724,ESP_RGDP_FINAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S184NDFT@G10,,ESP,REAL GDP CONTRIBUTION,RGDP,FINAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2725,SWE_RGDP_FINAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S144NDFT@G10,,SWE,REAL GDP CONTRIBUTION,RGDP,FINAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2726,CHE_RGDP_FINAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S146NDFT@G10,,CHE,REAL GDP CONTRIBUTION,RGDP,FINAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2727,GBR_RGDP_FINAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S112NDFT@G10,,GBR,REAL GDP CONTRIBUTION,RGDP,FINAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2728,USA_RGDP_FINAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S111NDFT@G10,,USA,REAL GDP CONTRIBUTION,RGDP,FINAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2729,AUS_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S193NDTT@G10,,AUS,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2730,AUT_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_NSA,haver,N122NDTT@G10,,AUT,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,NSA,,,Q

TRUE,FALSE,s_2731,BEL_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_NSA,haver,N124NDTT@G10,,BEL,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,NSA,,,Q

TRUE,FALSE,s_2732,CAN_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S156NDTT@G10,,CAN,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2733,CYP_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S423NDTT@G10,,CYP,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2734,DEN_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S128NDTT@G10,,DEN,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2735,EU_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S997NDTT@G10,,EU,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2736,EUR_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S025NDTT@G10,,EUR,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2737,FIN_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S172NDTT@G10,,FIN,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2738,FRA_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S132NDTT@G10,,FRA,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2739,DEU_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S134NDTT@G10,,DEU,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2740,GRE_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_NSA,haver,N174NDTT@G10,,GRE,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,NSA,,,Q

TRUE,FALSE,s_2741,ICE_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S176NDTT@G10,,ICE,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2742,IRE_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S178NDTT@G10,,IRE,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2743,ITA_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S136NDTT@G10,,ITA,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2744,JPN_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S158NDTT@G10,,JPN,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2745,LUX_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S137NDTT@G10,,LUX,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2746,MLT_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,H181NDTT@G10,,MLT,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2747,NLD_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S138NDTT@G10,,NLD,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2748,NZD_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S196NDTT@G10,,NZD,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2749,NOR_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S142NDTT@G10,,NOR,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2750,POR_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_NSA,haver,N182NDTT@G10,,POR,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,NSA,,,Q

TRUE,FALSE,s_2751,ESP_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S184NDTT@G10,,ESP,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2752,SWE_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_NSA,haver,N144NDTT@G10,,SWE,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,NSA,,,Q

TRUE,FALSE,s_2753,CHE_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S146NDTT@G10,,CHE,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2754,GBR_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S112NDTT@G10,,GBR,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2755,USA_RGDP_TOTAL_DOMESTIC_DEMAND_CONTRIB_1_SA,haver,S111NDTT@G10,,USA,REAL GDP CONTRIBUTION,RGDP,TOTAL,DOMESTIC_DEMAND,CONTRIB,,,SA,,,Q

TRUE,FALSE,s_2756,CHN_FXRES_MIL_USD_EOP_1_NSA,haver,N924LFCC@EMERGEPR,,CHN,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2757,HKG_FXRES_MIL_USD_EOP_1_NSA,haver,N532LFX@EMERGEPR,,HKG,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2758,BGD_FXRES_MIL_USD_EOP_1_NSA,haver,N513LFX@EMERGEPR,,BGD,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2759,IND_FXRES_MIL_USD_EOP_1_NSA,haver,N534LFX@EMERGEPR,,IND,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2760,IDN_FXRES_MIL_USD_EOP_1_NSA,haver,N536LFX@EMERGEPR,,IDN,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2761,KOR_FXRES_MIL_USD_EOP_1_NSA,haver,N542LFX@EMERGEPR,,KOR,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2762,MAL_FXRES_MIL_USD_EOP_1_NSA,haver,N548LFX@EMERGEPR,,MAL,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2763,PAK_FXRES_MIL_USD_EOP_1_NSA,haver,N564LFX@EMERGEPR,,PAK,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2764,PNG_FXRES_MIL_USD_EOP_1_NSA,haver,N853LFX@EMERGEPR,,PNG,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2765,PHP_FXRES_MIL_USD_EOP_1_NSA,haver,N566LFX@EMERGEPR,,PHP,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2766,SGP_FXRES_MIL_USD_EOP_1_NSA,haver,N576LFXD@EMERGEPR,,SGP,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2767,LKA_FXRES_MIL_USD_EOP_1_NSA,haver,N524LFX@EMERGEPR,,LKA,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2768,TWN_FXRES_MIL_USD_EOP_1_NSA,haver,N528LFX@EMERGEPR,,TWN,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2769,THA_FXRES_MIL_USD_EOP_1_NSA,haver,N578LFX@EMERGEPR,,THA,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2770,ALB_FXRES_MIL_USD_EOP_1_NSA,haver,N914LFX@EMERGECW,,ALB,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2771,ARM_FXRES_MIL_USD_EOP_1_NSA,haver,N911LFX@EMERGECW,,ARM,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2772,AZE_FXRES_MIL_USD_EOP_1_NSA,haver,N912LFX@EMERGECW,,AZE,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2773,BLR_FXRES_MIL_USD_EOP_1_NSA,haver,N913LFX@EMERGECW,,BLR,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2774,BIH_FXRES_MIL_USD_EOP_1_NSA,haver,N963LFXL@EMERGECW,,BIH,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2775,BUL_FXRES_MIL_USD_EOP_1_NSA,haver,N918LFX@EMERGECW,,BUL,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2776,CRO_FXRES_MIL_USD_EOP_1_NSA,haver,N960LFX@EMERGECW,,CRO,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2777,CZE_FXRES_MIL_USD_EOP_1_NSA,haver,N935LFX@EMERGECW,,CZE,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2778,EST_FXRES_MIL_USD_EOP_1_NSA,haver,N939LFX@EMERGECW,,EST,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2779,GEO_FXRES_MIL_USD_EOP_1_NSA,haver,N915LFX@EMERGECW,,GEO,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2780,HUN_FXRES_MIL_USD_EOP_1_NSA,haver,N944LFX@EMERGECW,,HUN,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2781,KAZ_FXRES_MIL_USD_EOP_1_NSA,haver,N916LFX@EMERGECW,,KAZ,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2782,KOS_FXRES_MIL_USD_EOP_1_NSA,haver,N967LFX@EMERGECW,,KOS,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2783,KGZ_FXRES_MIL_USD_EOP_1_NSA,haver,N917LFX@EMERGECW,,KGZ,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2784,LVA_FXRES_MIL_USD_EOP_1_NSA,haver,N941LFX@EMERGECW,,LVA,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2785,LTU_FXRES_MIL_USD_EOP_1_NSA,haver,N946LFX@EMERGECW,,LTU,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2786,MDA_FXRES_MIL_USD_EOP_1_NSA,haver,N921LFX@EMERGECW,,MDA,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2787,POL_FXRES_MIL_USD_EOP_1_NSA,haver,N964BFRX@EMERGECW,,POL,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2788,ROM_FXRES_MIL_USD_EOP_1_NSA,haver,N968LFX@EMERGECW,,ROM,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2789,RUS_FXRES_MIL_USD_EOP_1_NSA,haver,N922LFX@EMERGECW,,RUS,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2790,SVN_FXRES_MIL_USD_EOP_1_NSA,haver,N961LFX@EMERGECW,,SVN,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2791,UKR_FXRES_MIL_USD_EOP_1_NSA,haver,N926LFX@EMERGECW,,UKR,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2792,UZB_FXRES_MIL_USD_EOP_1_NSA,haver,N927LFCC@EMERGECW,,UZB,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2793,ARG_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N213LFRG@EMERGELA,,ARG,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2794,BOL_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N218LFRG@EMERGELA,,BOL,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2795,BRA_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N223LFRG@EMERGELA,,BRA,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2796,CHL_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,C228FAD@EMERGELA,,CHL,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2797,COL_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N233LFRG@EMERGELA,,COL,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2798,CRI_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,C238LFR@EMERGELA,,CRI,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2799,DOM_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N243LFRG@EMERGELA,,DOM,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2800,ECU_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,C248BRAD@EMERGELA,,ECU,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2801,SLV_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N253LFRG@EMERGELA,,SLV,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2802,HON_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N268LFRG@EMERGELA,,HON,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2803,JAM_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N343LFRN@EMERGELA,,JAM,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2804,MEX_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,C273BRD@EMERGELA,,MEX,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2805,NIC_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N278LFRG@EMERGELA,,NIC,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2806,PRY_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N288LFD@EMERGELA,,PRY,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2807,PER_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N293LFRG@EMERGELA,,PER,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2808,URY_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N298LFRG@EMERGELA,,URY,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2809,VEN_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,C299BRD@EMERGELA,,VEN,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2810,AGO_FXRES_MIL_USD_EOP_1_NSA,haver,N614FOFX@EMERGEMA,,AGO,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2811,CMR_FXRES_MIL_USD_EOP_1_NSA,haver,N622LFCC@EMERGEMA,,CMR,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2812,EGY_FXRES_MIL_USD_EOP_1_NSA,haver,N469LFX@EMERGEMA,,EGY,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2813,ISE_FXRES_MIL_USD_EOP_1_NSA,haver,N436LFXD@EMERGEMA,,ISE,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2814,JOR_FXRES_MIL_USD_EOP_1_NSA,haver,N439LFX@EMERGEMA,,JOR,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2815,KEN_FXRES_MIL_USD_EOP_1_NSA,haver,N664LFXN@EMERGEMA,,KEN,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2816,LBN_FXRES_MIL_USD_EOP_1_NSA,haver,N446LFX@EMERGEMA,,LBN,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2817,LSO_FXRES_MIL_USD_EOP_1_NSA,haver,N666LFX@EMERGEMA,,LSO,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2818,OMN_FXRES_MIL_USD_EOP_1_NSA,haver,N449LFX@EMERGEMA,,OMN,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2819,SAR_FXRES_MIL_USD_EOP_1_NSA,haver,N456LFX@EMERGEMA,,SAR,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2820,SAF_FXRES_MIL_USD_EOP_1_NSA,haver,N199LFXD@EMERGEMA,,SAF,INTERNATIONAL RESERVES,FXRES,,,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2821,AGO_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N614LFRG@EMERGEMA,,AGO,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2822,EGY_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N469LFRG@EMERGEMA,,EGY,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2823,JOR_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N439LFRG@EMERGEMA,,JOR,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2824,KEN_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N664LFRG@EMERGEMA,,KEN,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2825,NGA_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N694LFRG@EMERGEMA,,NGA,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2826,SAF_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N199LFRD@EMERGEMA,,SAF,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2827,TZA_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,A738LFRG@EMERGEMA,,TZA,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2828,TUR_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N186LFRG@EMERGEMA,,TUR,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2829,UGA_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N746LFRG@EMERGEMA,,UGA,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2830,UAE_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N466LFRG@EMERGEMA,,UAE,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2831,ZMB_FXRES_INC_GOLD_MIL_USD_EOP_1_NSA,haver,N754LRGL@EMERGEMA,,ZMB,INTERNATIONAL RESERVES,FXRES,INC,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2832,AUS_FXRES_LESS_GOLD_MIL_USD_EOP_1_NSA,haver,N193LFR@G10,,AUS,INTERNATIONAL RESERVES,FXRES,LESS,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2833,AUT_FXRES_LESS_GOLD_MIL_USD_EOP_1_NSA,haver,N122LFR@G10,,AUT,INTERNATIONAL RESERVES,FXRES,LESS,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2834,BEL_FXRES_LESS_GOLD_MIL_USD_EOP_1_NSA,haver,N124LFR@G10,,BEL,INTERNATIONAL RESERVES,FXRES,LESS,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2835,CAN_FXRES_LESS_GOLD_MIL_USD_EOP_1_NSA,haver,N156LFR@G10,,CAN,INTERNATIONAL RESERVES,FXRES,LESS,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2836,CYP_FXRES_LESS_GOLD_MIL_USD_EOP_1_NSA,haver,N423LFR@G10,,CYP,INTERNATIONAL RESERVES,FXRES,LESS,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2837,DEN_FXRES_LESS_GOLD_MIL_USD_EOP_1_NSA,haver,N128LFR@G10,,DEN,INTERNATIONAL RESERVES,FXRES,LESS,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2838,EUR_FXRES_LESS_GOLD_MIL_USD_EOP_1_NSA,haver,N023LFR@G10,,EUR,INTERNATIONAL RESERVES,FXRES,LESS,GOLD,MIL,USD,EOP,NSA,,,M

TRUE,FALSE,s_2839,FIN_FXRES_LESS_GOLD_MIL_USD_EOP_1_NSA,haver,N172LFR@G10,,FIN,INTERNATIONAL RESERVES,FXRES,LESS,GOLD,MIL,USD,EOP,NSA,,,M

